provincia,periodo,anio,area,sexo,poblacion_15_mas,pea,ocupados,desocupados,tasa_desempleo,tasa_participacion,tasa_actividad_total,tasa_actividad_urbana,tasa_actividad_rural,pct_jovenes_pea,pct_mayores_pea,pct_sector_primario,pct_sector_secundario,pct_sector_terciario,pct_sin_educacion,pct_primaria,pct_secundaria,pct_universitaria,pct_subempleo,pct_microempresa,pct_empresa_grande,mediana_salario,empleo_informal_pct,pib_crecimiento,inflacion,indice_gini,gasto_educacion_pib,desempleo_juvenil_nacional,exportaciones_pib,pib_per_capita,poblacion_total_nacional,brecha_desempleo_urb_rur,ratio_pea_urbana,brecha_desempleo_genero,anio_norm,post_covid,tasa_desempleo_lag1,tasa_participacion_lag1,empleo_informal_pct_lag1,mediana_salario_lag1,pct_subempleo_lag1,tasa_participacion_delta,empleo_informal_pct_delta,mediana_salario_delta,empleo_formal_pct,educacion_alta,ratio_terciario_primario,ratio_micro_grande,salario_rel_pib,lag_x_post_covid,lag_x_sexo_mujeres,lag_x_area_urbana,prov_Chiriquí,prov_Coclé,prov_Colón,prov_Comarca Emberá,prov_Comarca Kuna Yala,prov_Comarca Ngäbe Buglé,prov_Darién,prov_Herrera,prov_Los Santos,prov_Panamá,prov_Panamá Oeste,prov_Veraguas,area_total,area_urbana,sexo_mujeres,sexo_total
Bocas del Toro,2011-08,2011,rural,hombres,23844.0,18471.0,17353.0,1118.0,6.052731308537708,77.46602918973326,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,4.62581384604574,2.62652699929151,50.5,3.08107995986939,11.523,54.8890820604972,13213.1989591137,3892101.0,4.55233345772596,0.4530826210826211,0.2974161287016557,0.0,0,,,,,,,,,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.49745222578647175,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2012-08,2012,rural,hombres,24030.0,18829.0,17604.0,1225.0,6.505921716501143,78.35622138992926,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,4.62581384604574,2.62652699929151,50.5,3.08107995986939,11.523,54.8890820604972,13213.1989591137,3892101.0,3.0430073916873273,0.44718281313336034,-0.11110048841667108,0.07692307692307693,0,6.052731308537708,77.46602918973326,50.6375787371332,547.7446026642168,11.886516825136471,0.8901922001959974,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.49745222578647175,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2013-08,2013,rural,hombres,24511.0,19602.0,18338.0,1264.0,6.448321599836751,79.97225735384113,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,4.62581384604574,2.62652699929151,50.5,3.08107995986939,11.523,54.8890820604972,13213.1989591137,3892101.0,2.5026834330667302,0.44654636439457124,1.2372550856474653,0.15384615384615385,0,6.505921716501143,78.35622138992926,50.6375787371332,547.7446026642168,11.886516825136471,1.6160359639118695,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.49745222578647175,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2014-03,2014,rural,hombres,25387.0,19553.0,18296.0,1257.0,6.428681020815221,77.01973450978848,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,4.62581384604574,2.62652699929151,50.5,3.08107995986939,11.523,54.8890820604972,13213.1989591137,3892101.0,-0.1212085322653591,0.4576179254105413,0.9723117354993631,0.23076923076923078,0,6.448321599836751,79.97225735384113,50.6375787371332,547.7446026642168,11.886516825136471,-2.952522844052652,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.49745222578647175,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2014-08,2014,rural,hombres,25256.0,20374.0,18943.0,1431.0,7.023657602827132,80.66993981628127,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,4.62581384604574,2.62652699929151,50.5,3.08107995986939,11.523,54.8890820604972,13213.1989591137,3892101.0,-1.9022501982197113,0.443333693576858,1.2093450787082105,0.23076923076923078,0,6.428681020815221,77.01973450978848,50.6375787371332,547.7446026642168,11.886516825136471,3.6502053064927935,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.49745222578647175,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2015-03,2015,rural,hombres,25734.0,20540.0,19106.0,1434.0,6.981499513145082,79.81658506256315,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,5.26691726402875,0.137492058461504,50.8,3.26552009582519,11.675,47.3866199170958,14082.6548434996,3960035.0,2.277235210456249,0.45286818917460886,-0.9933050132715042,0.3076923076923077,0,7.023657602827132,80.66993981628127,50.6375787371332,547.7446026642168,11.886516825136471,-0.8533547537181221,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.46673978060355553,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2015-08,2015,rural,hombres,25872.0,21178.0,19676.0,1502.0,7.0922655585985455,81.85683364254793,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,5.26691726402875,0.137492058461504,50.8,3.26552009582519,11.675,47.3866199170958,14082.6548434996,3960035.0,1.7198893027783049,0.45687225363701617,-0.28293763869025845,0.3076923076923077,0,6.981499513145082,79.81658506256315,50.6375787371332,547.7446026642168,11.886516825136471,2.0402485799847767,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.46673978060355553,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2016-03,2016,rural,hombres,25781.0,20060.0,18602.0,1458.0,7.268195413758724,77.8092393623211,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,4.57196696307969,0.739734025300033,50.4,3.32278990745544,12.295,41.7407554629987,14832.3611652459,4029086.0,1.6083923355312342,0.4505778382053025,-0.5999999999999988,0.38461538461538464,0,7.0922655585985455,81.85683364254793,50.6375787371332,547.7446026642168,11.886516825136471,-4.047594280226832,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.4431482728031071,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2016-08,2016,rural,hombres,26327.0,22428.0,21743.0,685.0,3.0542179418583912,85.19010901356022,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,4.57196696307969,0.739734025300033,50.4,3.32278990745544,12.295,41.7407554629987,14832.3611652459,4029086.0,3.3176714948367056,0.41382393853083393,0.0837292076552929,0.38461538461538464,0,7.268195413758724,77.8092393623211,50.6375787371332,547.7446026642168,11.886516825136471,7.380869651239124,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.4431482728031071,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2017-08,2017,rural,hombres,26796.0,21642.0,20549.0,1093.0,5.0503650309583215,80.76578593819973,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,32.50249420836363,12.504700948644672,55.0,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,50.6375787371332,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0,3.0904089047440166,0.44709335174838344,1.5271937113318304,0.46153846153846156,0,3.0542179418583912,85.19010901356022,50.6375787371332,547.7446026642168,11.886516825136471,-4.4243230753604905,0.0,0.0,49.3624212628668,75.06122163397626,1.6921778263357787,0.38528389339513325,0.41880154778395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2018-08,2018,rural,hombres,28645.0,22302.0,20864.0,1438.0,6.447852210564076,77.85651946238436,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.32561718070516,57.34550076938516,4.748466543834691,19.737854793945477,47.878816148517856,27.182405485458403,11.886516825136471,23.86017068607601,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0,2.4499015790574985,0.458148824822717,1.0228822858116384,0.5384615384615384,0,5.0503650309583215,80.76578593819973,50.6375787371332,547.7446026642168,11.886516825136471,-2.9092664758153717,0.8542360842010766,0.0,48.50818517866573,75.06122163397626,2.027421678197623,0.38528389339513325,0.4069594462573661,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2019-08,2019,rural,hombres,29670.0,23088.0,21185.0,1903.0,8.242376992376993,77.81597573306371,61.4081509922746,61.30205566226654,61.495933859705474,21.76035436096003,9.012700947674508,30.285396711236068,15.639609009774754,54.07499427898918,4.260257913247362,18.762016412661197,48.3915592028136,27.84290738569754,9.67106722875527,20.046594186820503,67.24262258708676,564.0062871114216,54.8352962826647,3.10306793272473,-0.355083821021245,49.8,3.28122011579173,17.128,40.2141744857332,16477.9066268111,4234700.0,0.4130507061098436,0.4519910204450605,0.2234642146381196,0.6153846153846154,0,6.447852210564076,77.85651946238436,51.49181482133427,547.7446026642168,11.886516825136471,-0.040543729320646094,3.343481461330427,16.261684447204743,45.1647037173353,76.23446658851114,1.7855138169257339,0.29812332439678285,0.4107363634604389,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2021-10,2021,rural,hombres,32897.0,23823.0,21531.0,2292.0,9.620954539730512,72.41693771468522,58.86335781687908,61.56913642947163,56.59854520263249,21.40943506115317,9.37245195107746,30.82720142314223,14.255680439880326,54.91711813697744,3.710284525284642,16.365464194702266,50.83814555911439,28.604493488883172,13.01422683153836,20.57173248238266,65.43544741390772,536.3582966226138,58.83313284069428,16.4671248604202,1.63070337301898,50.9,3.71198010444641,22.338,41.6067040108244,15509.8069124139,4345405.0,4.183672517532861,0.4765870704717531,-1.865578298399729,0.7692307692307693,1,8.242376992376993,77.81597573306371,54.8352962826647,564.0062871114216,9.67106722875527,-5.399038018378491,3.997836558029583,-27.64799048880775,41.16686715930572,79.44263904799756,1.7814500052460396,0.3143820863981794,0.4149825717249783,8.242376992376993,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocas del Toro,2022-04,2022,rural,hombres,33658.0,26494.0,23289.0,3205.0,12.0970785838303,78.7153128528136,58.86335781687908,61.56913642947163,56.59854520263249,21.40943506115317,9.37245195107746,27.53438128366577,15.1835380799319,57.28208063640233,3.710284525284642,16.365464194702266,50.83814555911439,28.604493488883172,13.01422683153836,20.57173248238266,65.43544741390772,536.3582966226138,58.76343473472333,11.0385475261766,2.85965128834711,50.9,3.37781000137329,19.186,48.0265978333415,17378.6070017557,4400773.0,-2.411579571707075,0.4602713308066266,-4.4630659450908485,0.8461538461538461,1,9.620954539730512,72.41693771468522,58.83313284069428,536.3582966226138,13.01422683153836,6.298375138128378,-0.06969810597095005,0.0,41.23656526527667,79.44263904799756,2.0803837953091686,0.3143820863981794,0.3703576218060014,9.620954539730512,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
